"id";"id_tipo_actividad_academica";"titulo";"descripcion";"nivel_uno";"nivel_dos";"minutos_duracion";"materiales"
"49";"1";"Jardín de Juguete";"Dejar que los niños jueguen a regar las plantas de juguete, enseñándole cómo hacerlo correctamente. Permitir que los niños rieguen plantas reales en el jardín o en macetas, explicándole la importancia del cuidado de las plantas.";"Simular el cuidado de las plantas y desarrollar la coordinación.";"Enseñar responsabilidad y habilidades prácticas";"45";"Plantas de juguete y regadera de juguete, Plantas reales y regadera pequeña, lupa, "
"50";"1";"Prendas de Vestir";"Mostrar a los niños cómo ponerse y quitarse la chaqueta, ayudándolo en los primeros intentos. Dejar que los niños intente ponerse y quitarse tanto la chaqueta como los pantalones elásticos por sí mismo.";"Desarrollar la independencia en vestirse";"Mejorar la autonomía y la motricidad gruesa";"45";"Chaquetas o abrigos simples, Pantalones elásticos y chaquetas"
"51";"1";"Juego de Vestir Muñecos";"Pedirle a los niños que vistan al muñeco con diferentes prendas. Introducir ropa con cierres simples como velcro o botones grandes y animar a los niños a vestir al muñeco. ";"Fomentar la destreza manual y la coordinación";"Mejorar la precisión y la habilidad para manipular cierres";"45";"Muñecos y ropa sencilla para ellos"
"52";"1";"Tablero de Botones";"Mostrar a los niños cómo abrochar y desabrochar los botones grandes en el tablero. Dejar que los niños practiquen abrochar y desabrochar botones de varios tamaños";"Desarrollar la motricidad fina y la coordinación ojo-mano";"Mejorar la precisión y la destreza manual";"45";"Tablero de tela con botones grandes y de diferentes tamaños"
"53";"1";"Juego de Vestir";"Pedir al niño que abroche y desabroche la ropa del muñeco. Dejar que el niño practique abrochar y desabrochar los botones de su propia ropa.";"Fomentar la coordinación ojo-mano y la destreza manual";"Mejorar la autonomía y la habilidad para vestirse solo";"45";"Ropa con botones grandes y muñecos"
"54";"1";"Búsqueda de Tesoros Naturales";"Llevar a los niños a un área natural [parque, jardín] y dale la lista de imágenes. Animar a los niños a encontrar y recoger los objetos de la lista. Dejar que los niños busquen y recojan objetos que coincidan con los colores de la lista, explicando las características.";"Fomentar la observación y la exploración del entorno natural";"Desarrollar la discriminación de colores y el reconocimiento de diferentes objetos naturales";"45";"Bolsa pequeña, lista de imágenes simples de hojas, piedras, conchas."
"55";"1";"Colección de Conchas y Hojas";"Invitar al niño a recoger hojas y conchas, y a colocarlas en la caja de colección. Muestra cómo organizarlas. Dejar que el niño use la lupa para observar los detalles de las hojas y conchas recolectadas, describiendo lo que ve.";"Introducir la clasificación y el orden";"Fomentar la observación detallada y la curiosidad científica";"45";"Caja de colección, diferentes tipos de conchas , hojas, lupa"
"56";"1";"Observación de Hojas";"Muestra al niño cómo observar una hoja y describir su color y forma. Luego, deja que el niño dibuje la hoja observada. Dejar que el niño observe las hojas con una lupa y describa detalles adicionales como las venas y bordes. Animar al niño a dibujar la hoja con estos detalles.";"Desarrollar la capacidad de observación y la expresión artística";"Mejorar la observación detallada y la capacidad descriptiva";"45";"Hojas de diferentes formas y colores, papel, crayolas, lupa, lápiz"
"57";"1";"Clasificación de Objetos Naturales V1";"Muestra al niño cómo comparar un objeto con las tarjetas para identificar su color y forma. Deja que el niño clasifique los objetos no solo por color y forma, sino también por textura [suave, rugosa].";"Introducir la clasificación y la descripción de objetos.";"Fomentar una clasificación más compleja y la descripción detallada";"45";"Diversos objetos naturales [hojas, piedras, flores], tarjetas con imágenes de diferentes formas y colores, tarjetas adicionales con texturas"
"58";"1";"Jardín de Olores";"Coloca las flores y hierbas en los frascos y permite que el niño huela cada uno, describiendo los aromas.Venda los ojos del niño y deja que identifique las flores y hierbas solo por el olor.";"Desarrollar el sentido del olfato y la capacidad de describir olores";"Aumentar la capacidad de identificar y describir aromas sin el uso de la vista.";"45";"Varias flores y hierbas aromáticas [lavanda, menta], frascos pequeños, venda para ojos"
"59";"1";"Experimentos de Mezcla de Olores";"Permite que el niño huela cada fruta y especia por separado y describa el aroma. Deja que el niño mezcle las frutas y especias en el mortero y huela la mezcla resultante, describiendo los cambios en el aroma.";"Introducir una variedad de olores y fomentar la descripción.";"Fomentar la experimentación y la descripción de combinaciones de olores.";"45";"Frutas cortadas [naranja, limón], especias [canela, clavo], frascos pequeños, mortero y mano"
"60";"1";"Juguetes con Interruptores [Prender-Apagar]";"Muestra al niño cómo deslizar el interruptor para encender y apagar la luz o el sonido. Deja que el niño practique moviendo el interruptor y observando el efecto inmediato. Después de que el niño haya practicado, pide que encienda y apague el interruptor siguiendo tus instrucciones [por ejemplo, encender la luz dos veces y luego apagarla]. Registra si el niño sigue correctamente las instrucciones.";"Fomentar la comprensión de causa y efecto mediante el uso de interruptores";"Desarrollar la capacidad de seguir instrucciones y mejorar la memoria";"45";"Juguete con interruptores [como una linterna de juguete o un juguete que emita sonidos al encenderlo]; papel y crayolas"
"61";"1";"Panel de Interruptores Caseros";"Deja que el niño explore el panel, encendiendo y apagando las luces. Anima al niño a observar cómo cada interruptor controla una luz diferente. Muestra una tarjeta al niño y pídele que ajuste los interruptores del panel para que coincidan con la imagen [encendida o apagada]. Observa si el niño puede replicar correctamente las configuraciones";"Fomentar la exploración libre y la comprensión básica de la relación entre interruptores y luces.";"Desarrollar la capacidad de seguir patrones visuales y comprender configuraciones.";"45";"Panel de interruptores casero [puedes usar una caja de cartón con interruptores simulados que activen luces LED simples]. pequeñas tarjetas con dibujos de luces encendidas y apagadas."
"62";"1";"Causa y efecto con juguetes interactivos";"Muestra al niño cómo golpear el juguete para producir el sonido. Deja que el niño experimente y observe cómo sus acciones [golpear] producen un efecto [sonido]. Pide al niño que anteceda qué sucederá antes de golpear el juguete. Luego, déjalo experimentar para ver si su predicción es correcta. Anota sus hipótesis y resultados.";"Fomentar la comprensión básica de causa y efecto";"Desarrollar la capacidad de hacer predicciones y evaluar resultados";"45";"Juguete interactivo [como un juguete de martillo que hace ruido cuando se golpea], varios objetos pequeños"
"63";"1";"Juguetes de Causa y Efecto";"Muestra al niño cómo mover el juguete para que funcione [tirar hacia atrás y soltar]. Deja que el niño explore libremente. Arma una rampa y deja que el niño realice hipótesis y observe cómo el carro se mueve por la rampa cuando lo suelta desde diferentes alturas. Anima al niño a describir lo que ocurre";"Introducir la comprensión de que sus acciones producen movimientos en los juguetes.";"Mejorar la capacidad de hacer predicciones y comprender las leyes básicas del movimiento";"45";"Juguete que reacciona al ser movido [como un carro de fricción que se mueve al soltarlo]."
"64";"1";"Descripción de Acciones";"Muestra al niño cómo presionar los botones para que el robot se mueva. Anima al niño a describir con palabras básicas lo que está haciendo [“presiono el botón”, “el robot se mueve”]. Pide al niño que empareje las tarjetas con las acciones que está realizando y describa lo que sucede. Anota sus descripciones.";"Fomentar el uso del lenguaje para describir acciones";"Desarrollar habilidades lingüísticas y la capacidad de asociar acciones con descripciones.";"45";"Juguete tecnológico simple [como un robot que se mueve con botones]. tarjetas con imágenes de acciones [presionar, mover]."
"65";"1";"Narración de Experiencias";"Muestra al niño cómo girar la manivela para producir música. Anímalo a describir lo que hace y lo que ocurre [“giro la manivela”, “la música suena”]. Pide al niño que dibuje lo que ocurre cuando usa el juguete [dibujar girando la manivela y la música saliendo] y luego describa su dibujo.";"Desarrollar el uso del lenguaje para narrar experiencias";"Fomentar la narración y la descripción detallada mediante dibujos y palabras.";"45";"Juguete interactivo [como una caja de música con manivela]"
"66";"1";"Exploración de un Dispositivo Musical";"Coloca el juguete musical frente al niño. Muestra al niño cómo presionar un botón o tocar una tecla para producir un sonido.        Anima al niño a imitar la acción y a decir palabras básicas como “sonido”, “música”, “botón”. Después de que el niño explore el juguete, introduce las tarjetas con imágenes y palabras. Pide al niño que empareje las tarjetas con las acciones que realiza con el juguete. Anima al niño a decir las palabras en voz alta mientras juega.";"Fomentar el uso del lenguaje básico para describir acciones simples y sus efectos inmediatos";"Ampliar el vocabulario del niño";"45";"Juguete musical simple [como un tambor electrónico o un piano de juguete], tarjetas con imágenes y palabras básicas relacionadas [como “música”, “botón”, “sonido”]."
"67";"1";"Tocando y Hablando";"Coloca la tablet frente al niño y abre una aplicación que reaccione al toque. Muestra al niño cómo tocar la pantalla para producir diferentes sonidos o imágenes. Pide al niño que toque la pantalla y describa lo que ocurre usando palabras básicas como “toco”, “suena”, “veo”. Repite el proceso, pero introduce tarjetas con imágenes que representen las acciones y resultados. Pide al niño que toque la pantalla y luego elija la tarjeta que corresponda a la acción [por ejemplo, tocar la pantalla y luego seleccionar la tarjeta de “tocar”]. Anima al niño a describir en frases completas lo que está haciendo y lo que ocurre [por ejemplo, “Toco la pantalla y aparece un perro”].";" Ayudar al niño a conectar acciones con palabras básicas, fomentando la descripción verbal de sus interacciones";"Mejorar la capacidad de formar oraciones completas y la asociación de acciones con descripciones detalladas.";"45";"Tablet con aplicaciones adecuadas para niños pequeños, tarjetas con imágenes [tocar, sonido, imagen]."
